,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
4877,NART.3.Q2,TZA,2015,5.804800033569336,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, second quintile, both sexes (%)"
675,NART.3.Q2.F,TZA,2015,5.309100151062012,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, second quintile, female (%)"
9980,NART.3.Q2.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, second quintile, female, adjusted location parity index (LPIA)"
5123,NART.3.Q2.GPIA,TZA,2015,0.83433997631073,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)"
4258,NART.3.Q2.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, second quintile, adjusted location parity index (LPIA)"
5035,NART.3.Q2.M,TZA,2015,6.363210201263428,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, second quintile, male (%)"
7019,NART.3.Q2.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, second quintile, male, adjusted location parity index (LPIA)"
6083,NART.3.Q3,TZA,2015,10.12024974822998,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, middle quintile, both sexes (%)"
4773,NART.3.Q3.F,TZA,2015,6.666120052337646,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, middle quintile, female (%)"
1040,NART.3.Q3.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, middle quintile, female, adjusted location parity index (LPIA)"
620,NART.3.Q3.GPIA,TZA,2015,0.463129997253418,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)"
1067,NART.3.Q3.LPIA,TZA,2015,1.084349989891052,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, middle quintile, adjusted location parity index (LPIA)"
6093,NART.3.Q3.M,TZA,2015,14.39373970031738,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, middle quintile, male (%)"
2386,NART.3.Q3.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, middle quintile, male, adjusted location parity index (LPIA)"
7963,NART.3.Q4,TZA,2015,20.90633964538574,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, fourth quintile, both sexes (%)"
6098,NART.3.Q4.F,TZA,2015,19.11277008056641,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, fourth quintile, female (%)"
9270,NART.3.Q4.F.LPIA,TZA,2015,1.137730002403259,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, fourth quintile, female, adjusted location parity index (LPIA)"
1505,NART.3.Q4.GPIA,TZA,2015,0.8189299702644348,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)"
58,NART.3.Q4.LPIA,TZA,2015,1.113909959793091,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)"
942,NART.3.Q4.M,TZA,2015,23.33883094787598,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, fourth quintile, male (%)"
7765,NART.3.Q4.M.LPIA,TZA,2015,1.078250050544739,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, fourth quintile, male, adjusted location parity index (LPIA)"
6112,NART.3.Q5,TZA,2015,27.89932060241699,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, richest quintile, both sexes (%)"
2800,NART.3.Q5.F,TZA,2015,19.21981048583984,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, richest quintile, female (%)"
1322,NART.3.Q5.F.LPIA,TZA,2015,1.448480010032654,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, richest quintile, female, adjusted location parity index (LPIA)"
4836,NART.3.Q5.GPIA,TZA,2015,0.4707399904727936,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, richest quintile, adjusted gender parity index (GPIA)"
6122,NART.3.Q5.LPIA,TZA,2015,1.202309966087341,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, richest quintile, adjusted location parity index (LPIA)"
9819,NART.3.Q5.M,TZA,2015,40.82894134521484,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, richest quintile, male (%)"
3387,NART.3.Q5.M.LPIA,TZA,2015,0.8639000058174133,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, richest quintile, male, adjusted location parity index (LPIA)"
5414,NART.3.RUR,TZA,2018,13.92879962921143,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, rural, both sexes (%)"
9393,NART.3.RUR.F,TZA,2018,11.96249008178711,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, rural, female (%)"
2271,NART.3.RUR.F.WPIA,TZA,2015,0.0645100027322769,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, rural, female, adjusted wealth parity index (WPIA)"
4287,NART.3.RUR.GPIA,TZA,2018,0.7622299790382385,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, rural, adjusted gender parity index (GPIA)"
881,NART.3.RUR.M,TZA,2018,15.69400024414063,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, rural, male  (%)"
9373,NART.3.RUR.M.WPIA,TZA,2015,0.1791999936103821,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, rural, male, adjusted wealth parity index (WPIA)"
